,ParcelId,OwnerName,Address,City,State,Zip
15018,194-00-03-036-000,CURRENT RESIDENT,KENNEDY RD,Fairfield,SC,
15019,194-00-03-035-000,CURRENT RESIDENT,KENNEDY RD,Fairfield,SC,
15020,165-00-01-016-000,CURRENT RESIDENT,GUM SPRINGS RD & HWY 34,Fairfield,SC,
15021,183-02-01-048-000,CURRENT RESIDENT,GUM SPRINGS RD & HWY 34,Fairfield,SC,
15022,111-00-00-016-000,CURRENT RESIDENT,US 21 N,Fairfield,SC,
15023,080-00-00-068-000,CURRENT RESIDENT,INT S-20-12 & S-20-31,Fairfield,SC,
15024,080-00-00-032-000,CURRENT RESIDENT,INT S-20-12 & S-20-31,Fairfield,SC,
15025,079-00-00-004-000,CURRENT RESIDENT,INT S-20-12 & S-20-31 S 1850 W 1,Fairfield,SC,
15026,208-00-00-011-000,CURRENT RESIDENT,NEAR THE FAIRFIELD CO LINE,Fairfield,SC,
15027,208-00-00-001-000,CURRENT RESIDENT,SHADOW DRIVE LOT A,Fairfield,SC,
15028,208-00-00-002-000,CURRENT RESIDENT,ALSTON RD RD,Fairfield,SC,
15029,193-00-04-007-000,CURRENT RESIDENT,250 MCKEEKIN RD RD,Fairfield,SC,
15030,019-00-00-032-000,CURRENT RESIDENT,12646 US HWY 321 NORTH-BRICE HOME TRACT,WS-Wateree,SC,
15031,019-00-00-031-000,CURRENT RESIDENT,12646 US HWY 321 NORTH-BRICE HOME TRACT,WS-Wateree,SC,
15032,036-00-00-003-000,CURRENT RESIDENT,6650FT S INT S-20-28 & SCHWY 321 &,WS-Wateree,SC,
15034,019-00-00-029-000,CURRENT RESIDENT,M 362 PT MCDONALD,WS-Wateree,SC,
15036,019-00-00-030-000,CURRENT RESIDENT,2400`S INT S-20-340 & SC HWY 321,WS-Wateree,SC,
15037,018-00-00-023-000,CURRENT RESIDENT,12248 US HWY 321 N,WS-Wateree,SC,
15038,018-00-00-024-000,CURRENT RESIDENT,12646 US HWY 321 NORTH-BRICE HOME TRACT,WS-Wateree,SC,
15039,026-02-05-002-000,CURRENT RESIDENT,102 PEAY RIDGE RD (EX`05),Fairfield,SC,
15040,026-02-05-017-000,CURRENT RESIDENT,22 PEAY RIDGE RD,Fairfield,SC,
15041,116-03-02-003-000,CURRENT RESIDENT,299 TALLOW ROAD SEC 11 LOT 243,Fairfield,SC,
15042,116-03-01-020-000,CURRENT RESIDENT,251 TALLOW ROAD SEC 11 LOT 240,Fairfield,SC,
15043,116-03-02-016-000,CURRENT RESIDENT,TRACT 3-ROCKBRIDGE RD RD,Fairfield,SC,
15044,145-04-03-010-000,CURRENT RESIDENT,SC 34 E,Fairfield,SC,
15045,145-04-03-007-000,CURRENT RESIDENT,SC 34 E,Fairfield,SC,
15046,106-00-03-014-000,CURRENT RESIDENT,10 FAITH LANE DENTENTION CEN TER,WS-Jackson,SC,
15047,106-00-03-013-000,CURRENT RESIDENT,70 INDEPENDENT ROAD BODY SHOP,WS-Jackson,SC,
15048,106-00-03-021-000,CURRENT RESIDENT,70 INDEPENDENT ROAD BODY SHOP,WS-Jackson,SC,
15049,080-00-00-031-000,CURRENT RESIDENT,2211 OLD BLAIR RD RD,Fairfield,SC,
15050,216-00-00-014-000,CURRENT RESIDENT,2549 BROOM MILL RD (*BUSINESS ADDRESS),Fairfield,SC,
15051,216-00-00-049-000,CURRENT RESIDENT,2529 BROOM MILL RD,Fairfield,SC,
15052,186-01-10-010-000,CURRENT RESIDENT,390 S DOGWOOD DR,Ridgeway,SC,
15053,152-00-00-008-000,CURRENT RESIDENT,OLD WINDMILL RD,Fairfield,SC,
15054,152-00-00-010-000,CURRENT RESIDENT,8237 LONGTOWN RD,Fairfield,SC,
15055,152-00-00-012-000,CURRENT RESIDENT,9129 LONGTOWN RD,Fairfield,SC,
15056,152-00-00-092-000,CURRENT RESIDENT,507 OLD WINDMILL RD,Fairfield,SC,
15057,118-04-02-012-000,CURRENT RESIDENT,LOT 6-WETSTONE LANDING,Fairfield,SC,
15058,105-00-00-027-000,CURRENT RESIDENT,3488 NEWBERRY ROAD,WS-Jackson,SC,
15059,184-00-00-056-000,CURRENT RESIDENT,ALBERT RICHARDSON PLACE,Fairfield,SC,
15060,091-00-00-002-000,CURRENT RESIDENT,1165 MARTIN RD,Fairfield,SC,
15061,091-00-00-031-000,CURRENT RESIDENT,1165 MARTIN ROAD,Fairfield,SC,
15062,126-01-03-019-000,CURRENT RESIDENT,301 WEST HIGH ST,WS-Winnsboro,SC,
15063,126-01-03-014-000,CURRENT RESIDENT,305 WEST HIGH STREET,WS-Winnsboro,SC,
15064,126-01-03-018-000,CURRENT RESIDENT,523 N VANDERHORST ST,WS-Winnsboro,SC,
15065,126-01-03-017-000,CURRENT RESIDENT,521 N VANDERHORST ST,WS-Winnsboro,SC,
15066,126-01-03-016-000,CURRENT RESIDENT,519 N VANDERHORST ST,WS-Winnsboro,SC,
15067,126-01-03-015-000,CURRENT RESIDENT,105 CHALMERS STREET,WS-Winnsboro,SC,
15068,126-01-03-021-000,CURRENT RESIDENT,103 CHALMERS STREET,WS-Winnsboro,SC,
15069,026-03-07-023-000,CURRENT RESIDENT,1200FT S INT S-20-66 & SC 200 E,Fairfield,SC,
15070,026-03-07-022-000,CURRENT RESIDENT,16061 US HWY 21 NORTH,Fairfield,SC,
15071,026-03-07-025-000,CURRENT RESIDENT,15968 STATE HWY 200,Fairfield,SC,
15072,026-03-07-005-000,CURRENT RESIDENT,15968 STATE HWY 200,Fairfield,SC,
15073,026-03-07-016-000,CURRENT RESIDENT,RAINTREE RD PAR,Fairfield,SC,
15074,183-02-02-023-000,CURRENT RESIDENT,956 SYRUP MILL RD,Fairfield,SC,
15075,183-04-01-007-000,CURRENT RESIDENT,M 368 PT STEWART FORD,Fairfield,SC,
15076,183-00-02-003-000,CURRENT RESIDENT,963 DEVILS RACE TRACK ROAD,Fairfield,SC,
15077,183-00-02-006-000,CURRENT RESIDENT,4200 S INT S-20-30 & S-20-93 E S-20-,Fairfield,SC,
15078,183-00-02-004-000,CURRENT RESIDENT,1187 DEVILS RACETRACT ROAD,Fairfield,SC,
15079,183-00-02-029-000,CURRENT RESIDENT,DEVILS RACE TRACK ROAD,Fairfield,SC,
15080,183-04-01-022-000,CURRENT RESIDENT,2600 FT S S-115 & S-93 E & W OF S-93,Fairfield,SC,
15081,183-00-01-009-000,CURRENT RESIDENT,882 DEVILS RACE TRACK ROAD,Fairfield,SC,
15082,158-00-03-069-000,CURRENT RESIDENT,SC-213,Fairfield,SC,
15083,158-00-03-070-000,CURRENT RESIDENT,12425 STATE HWY 213,Fairfield,SC,
15084,176-00-00-002-000,CURRENT RESIDENT,12431 STATE HWY 213,Fairfield,SC,
15085,176-00-00-003-000,CURRENT RESIDENT,32 ST BARNABUS CHURCH RD,Fairfield,SC,
15086,176-00-00-022-000,CURRENT RESIDENT,EAST FORK RD RD,Fairfield,SC,
15087,176-01-03-056-000,CURRENT RESIDENT,E OF SC-215 S,Fairfield,SC,
15088,158-00-03-067-000,CURRENT RESIDENT,12601 STATE HWY 213,Fairfield,SC,
15089,158-00-03-066-000,CURRENT RESIDENT,12639 STATE HWY 213,Fairfield,SC,
15090,158-00-03-065-000,CURRENT RESIDENT,ST HWY 213,Fairfield,SC,
15091,176-01-03-026-000,CURRENT RESIDENT,S OF SC-213,Fairfield,SC,
15092,176-00-00-001-000,CURRENT RESIDENT,SC-213,Fairfield,SC,
15093,202-00-00-020-000,CURRENT RESIDENT,400`E OF INT CEDAR ROCK RD & BONEY,Fairfield,SC,
15094,202-00-00-019-000,CURRENT RESIDENT,BONEY RD RD,Fairfield,SC,
15095,202-00-00-107-000,CURRENT RESIDENT,1215 BONEY RD RD,Fairfield,SC,
15096,169-00-03-017-000,CURRENT RESIDENT,2893 MOOD HARRISON ROAD,Fairfield,SC,
15097,202-00-00-106-000,CURRENT RESIDENT,E SIDE OF BONEY RD PT 218-0-0-1,Blythewood,SC,
15098,014-00-00-046-000,CURRENT RESIDENT,1255 DAVE JENKINS ROAD,Fairfield,SC,
15099,014-00-00-052-000,CURRENT RESIDENT,2955 CLOWNEY ROAD,Fairfield,SC,
15100,031-00-00-003-000,CURRENT RESIDENT,2472 & 2582 CLOWNEY ROAD,Fairfield,SC,
15101,013-00-00-022-000,CURRENT RESIDENT,DAVE JENKINS RD RD,Fairfield,SC,
15102,161-00-05-005-000,CURRENT RESIDENT,OFF RESERVOIR RD RD,Fairfield,SC,
15103,160-00-00-105-000,CURRENT RESIDENT,159 LENDERS LANE,Fairfield,SC,
15104,160-00-00-102-000,CURRENT RESIDENT,86 LENDERS LANE,Fairfield,SC,
15105,160-00-00-103-000,CURRENT RESIDENT,MORRIS CREEK RD,Fairfield,SC,
15106,160-00-00-098-000,CURRENT RESIDENT,MORRIS CREEK RD,Fairfield,SC,
15107,126-02-06-008-000,CURRENT RESIDENT,103 MARION AVE,Winnsboro,SC,
15108,164-03-02-045-000,CURRENT RESIDENT,4000 US HWY 321 SOUTH,Fairfield,SC,
15109,200-00-00-015-000,CURRENT RESIDENT,M 369 PT LOWER HINNANT & FINLEY,Fairfield,SC,
15110,200-00-00-044-000,CURRENT RESIDENT,2717 SYRUP MILL ROAD,Fairfield,SC,
15111,200-00-00-082-000,CURRENT RESIDENT,2693 SYRUP MILL ROAD,Fairfield,SC,
15112,192-00-00-017-000,CURRENT RESIDENT,S HWY 213 & HWY 161,Fairfield,SC,
15113,208-00-00-009-000,CURRENT RESIDENT,5800FT DUE S HWY 213 HWY 16,Fairfield,SC,
15114,208-00-00-004-000,CURRENT RESIDENT,ALSTON ROAD,Fairfield,SC,
15115,208-00-00-007-000,CURRENT RESIDENT,ALSTON RD RD,Fairfield,SC,
15116,098-00-00-053-000,CURRENT RESIDENT,OLD BLAIR RD RD,Fairfield,SC,
15117,098-00-00-054-000,CURRENT RESIDENT,INDIAN TRAIL RD & RD 99,Fairfield,SC,
15118,172-00-00-031-000,CURRENT RESIDENT,2400 BLINK BONNIE,Fairfield,SC,
15119,172-00-00-030-000,CURRENT RESIDENT,2412 BLINK BONNIE RD,Fairfield,SC,
15120,186-01-10-008-000,CURRENT RESIDENT,370 S DOGWOOD DR,Ridgeway,SC,
15121,186-01-10-009-000,CURRENT RESIDENT,380 S DOGWOOD DR & HWY 21 BYPAS,Ridgeway,SC,
15122,192-00-00-025-000,CURRENT RESIDENT,4600FT W INT HWY 215 & HWY 213,Fairfield,SC,
15123,192-00-00-028-000,CURRENT RESIDENT,758 JENKINSVILLE RD,Fairfield,SC,
15124,203-00-04-132-000,CURRENT RESIDENT,"462,490 & 494 MACEDONIA CHURCH R RD",Fairfield,SC,
15125,203-00-04-035-000,CURRENT RESIDENT,"462,490 & 494 MACEDONIA CHURCH R RD",Fairfield,SC,
15126,203-00-04-034-000,CURRENT RESIDENT,1100FT E MACEDONIA CH S DIRT RD RD,Fairfield,SC,
15127,203-00-04-098-000,CURRENT RESIDENT,MACEDONIA CHURCH RD,Fairfield,SC,
15128,203-00-04-090-000,CURRENT RESIDENT,US HWY 21,Fairfield,SC,
15129,203-00-04-089-000,CURRENT RESIDENT,2000FT N INT FAIRFIELD & RICHLAND C,Fairfield,SC,
15130,203-00-04-133-000,CURRENT RESIDENT,TRACT A OF O W LAIL EST,Fairfield,SC,
15131,203-00-04-093-000,CURRENT RESIDENT,TRACT C OF O W LAIL EST,Fairfield,SC,
15132,203-00-04-092-000,CURRENT RESIDENT,22 HORIZON DRIVE,Fairfield,SC,
15133,203-00-04-129-000,CURRENT RESIDENT,US HWY 21,Fairfield,SC,
15134,203-00-04-091-000,CURRENT RESIDENT,3943 US HIGHWAY 21 SOUTH,Fairfield,SC,
15135,215-00-00-046-000,CURRENT RESIDENT,8266 US HWY 321 SOUTH,Fairfield,SC,
15136,215-00-00-105-000,CURRENT RESIDENT,8306 US HIGHWAY 321 SOUTH,Fairfield,SC,
15137,158-03-02-019-000,CURRENT RESIDENT,7835 STATE HWY 215 SOUTH,Fairfield,SC,
15138,158-03-02-020-000,CURRENT RESIDENT,SHADY LANE,Fairfield,SC,
15139,158-03-02-024-000,CURRENT RESIDENT,12844 STATE HWY 213,Fairfield,SC,
15140,158-03-02-016-000,CURRENT RESIDENT,SHADY LANE,Fairfield,SC,
15141,158-03-02-013-000,CURRENT RESIDENT,7663 STATE HWY 215 SOUTH,Fairfield,SC,
15142,158-03-02-015-000,CURRENT RESIDENT,7769 STATE HWY 215 SOUTH,Fairfield,SC,
15143,158-03-02-021-000,CURRENT RESIDENT,SHADY LANE,Fairfield,SC,
15144,158-03-02-010-000,CURRENT RESIDENT,99 SHADY LANE,Fairfield,SC,
15145,151-00-00-066-000,CURRENT RESIDENT,99 BRANCH LANE,Fairfield,SC,
15146,151-00-00-065-000,CURRENT RESIDENT,98 BRANCH LANE,Fairfield,SC,
15147,085-00-00-023-000,CURRENT RESIDENT,ACROSS FIELD FROM INT HWY 34 & S-20,Fairfield,SC,
15148,085-00-00-017-000,CURRENT RESIDENT,POPE TRACT,Fairfield,SC,
15149,085-00-00-020-000,CURRENT RESIDENT,3000FT S INT S-20-22 & S-20-53 BOTH,Fairfield,SC,
15150,085-00-00-035-000,CURRENT RESIDENT,END OF POETIC DRIVE,Fairfield,SC,
15151,085-00-00-024-000,CURRENT RESIDENT,NEWBERRY RD RD,Fairfield,SC,
15152,085-00-00-033-000,CURRENT RESIDENT,CAMMACK RD RD,Fairfield,SC,
15153,085-00-00-015-000,CURRENT RESIDENT,1611 CAMMACK ROAD,Fairfield,SC,
15154,085-00-00-022-000,CURRENT RESIDENT,OLD DOUGLASS ROAD,Fairfield,SC,
15155,139-03-01-016-000,CURRENT RESIDENT,550 LAKESIDE VIEW CR LOT 10,Fairfield,SC,
15156,139-03-01-010-000,CURRENT RESIDENT,462 LAKESIDE VIEW CR LOT 4,Fairfield,SC,
15157,139-03-01-011-000,CURRENT RESIDENT,472 LAKESIDE VIEW CR LOT 5,Fairfield,SC,
15158,081-00-00-061-000,CURRENT RESIDENT,654 99 ROAD,Fairfield,SC,
15159,081-00-00-026-000,CURRENT RESIDENT,472 99 ROAD,Fairfield,SC,
15160,080-00-00-047-000,CURRENT RESIDENT,1069 & 1078 99 ROAD,Fairfield,SC,
15161,080-00-00-046-000,CURRENT RESIDENT,1729 ROAD 99,Fairfield,SC,
15162,099-00-00-053-000,CURRENT RESIDENT,14400FT W OF INT SC 34 & SC 215 S,Fairfield,SC,
15163,081-00-00-008-000,CURRENT RESIDENT,NEWBERRY RD RD,Fairfield,SC,
15164,082-00-00-002-000,CURRENT RESIDENT,8600FT W INT SC215 & S-20-31 S,Fairfield,SC,
15165,098-00-00-039-000,CURRENT RESIDENT,M 352 JAMES,Fairfield,SC,
15166,098-00-00-044-000,CURRENT RESIDENT,STROTHER RD,Fairfield,SC,
15167,117-00-00-009-000,CURRENT RESIDENT,INT SC 34 & S-20-99 S 14300FT W,Fairfield,SC,
15168,189-00-08-025-000,CURRENT RESIDENT,457 HOOVER LANE,Fairfield,SC,
15169,189-00-08-053-000,CURRENT RESIDENT,455 HOOVER LN,Fairfield,SC,
15170,189-00-08-007-000,CURRENT RESIDENT,455 HOOVER LANE,Fairfield,SC,
15171,022-00-00-041-000,CURRENT RESIDENT,2321 HERITAGE RD,Fairfield,SC,
15172,022-00-00-018-000,CURRENT RESIDENT,2369 HERITAGE RD,Fairfield,SC,
15173,022-00-00-042-000,CURRENT RESIDENT,2347 HERITAGE RD,Fairfield,SC,
15174,022-00-00-001-000,CURRENT RESIDENT,W INT HWY 32 & 52,WS-Wateree,SC,
15175,022-00-00-033-000,CURRENT RESIDENT,3600FT S INT S-20-32 & S-20-52 E,WS-Wateree,SC,
15176,050-00-00-004-000,CURRENT RESIDENT,MACFIE TRACT,Fairfield,SC,
15177,066-00-00-007-000,CURRENT RESIDENT,INT S-20-18 & S-20-204 E 5900FT E 2,Fairfield,SC,
15178,050-00-00-005-000,CURRENT RESIDENT,N INT S-20-22 & S-20-346,Fairfield,SC,
15179,032-00-00-005-000,CURRENT RESIDENT,INT S-20-51 & S-20-18 S 13620FT E,Fairfield,SC,
15180,033-00-00-018-000,CURRENT RESIDENT,N PART OF HENTZ TRACT & THUNDERHOLE,Fairfield,SC,
15181,049-00-00-018-000,CURRENT RESIDENT,INT S-20-18 & S-20-204 N 10100 E 19,Fairfield,SC,
15182,050-00-00-021-000,CURRENT RESIDENT,6675 OLD DOUGLAS RD,Fairfield,SC,
15183,105-01-00-033-000,CURRENT RESIDENT,67 SHADY GROVE LANE,Fairfield,SC,
15184,105-01-00-021-000,CURRENT RESIDENT,25 SHADY GROVE CT,WS-Jackson,SC,
15185,105-01-00-022-000,CURRENT RESIDENT,41 SHADY GROVE CT,WS-Jackson,SC,
15186,105-01-00-023-000,CURRENT RESIDENT,57 SHADY GROVE CT,WS-Jackson,SC,
15187,105-01-00-024-000,CURRENT RESIDENT,77 SHADY GROVE CT,WS-Jackson,SC,
15188,105-01-00-029-000,CURRENT RESIDENT,SHADY GROVE CT,WS-Jackson,SC,
15189,105-01-00-028-000,CURRENT RESIDENT,70 SHADY GROVE CT,WS-Jackson,SC,
15190,105-01-00-027-000,CURRENT RESIDENT,68 SHADY GROVE CT,WS-Jackson,SC,
15191,105-01-00-026-000,CURRENT RESIDENT,50 SHADY GROVE CT,WS-Jackson,SC,
15192,105-01-00-025-000,CURRENT RESIDENT,97 SHADY GROVE CT,WS-Jackson,SC,
15193,105-01-00-034-000,CURRENT RESIDENT,5467 NEWBERRY ROAD,WS-Jackson,SC,
15194,105-01-00-030-000,CURRENT RESIDENT,5467 NEWBERRY ROAD,WS-Jackson,SC,
15195,115-03-02-039-000,CURRENT RESIDENT,ROCKY POINT CIRCLE,Fairfield,SC,
15196,115-03-02-026-000,CURRENT RESIDENT,717 ROCKY POINT CR SEC 11 LOT 36,Fairfield,SC,
15197,115-03-02-030-000,CURRENT RESIDENT,829 ROCKY POINT CR SEC 11 LOT 36,Fairfield,SC,
15198,115-03-02-028-000,CURRENT RESIDENT,763 ROCKY POINT CR SEC 11 LOT 36,Fairfield,SC,
15199,115-03-03-001-000,CURRENT RESIDENT,ROCKBRIDGE RD,Fairfield,SC,
15200,115-03-02-031-000,CURRENT RESIDENT,877 ROCKY POINT CR SEC 11 LOT 35,Fairfield,SC,
15201,115-03-02-033-000,CURRENT RESIDENT,931 ROCKY POINT CR SEC 11 LOT 36,Fairfield,SC,
15202,115-03-02-034-000,CURRENT RESIDENT,957 ROCKY POINT CR SEC 11 LOT 36,Fairfield,SC,
15203,115-03-03-003-000,CURRENT RESIDENT,177 ROCKBRIDGE RD SEC 11 LOT 4,Fairfield,SC,
15204,115-03-03-004-000,CURRENT RESIDENT,231 ROCKBRIDGE RD SEC 11 LOT 4,Fairfield,SC,
15205,115-03-03-005-000,CURRENT RESIDENT,253 ROCKBRIDGE RD SEC 11 LOT 4,Fairfield,SC,
15206,115-03-03-007-000,CURRENT RESIDENT,321 ROCKBRIDGE RD SEC 11 LOT 4,Fairfield,SC,
15207,115-03-02-035-000,CURRENT RESIDENT,997 ROCKY POINT CR SEC 11 LOT 36,Fairfield,SC,
15208,147-00-00-001-000,CURRENT RESIDENT,4872 HORSE CREEK RD,Fairfield,SC,
15209,128-00-00-102-000,CURRENT RESIDENT,HORSE CREEK RD,Fairfield,SC,
15210,128-00-00-008-000,CURRENT RESIDENT,5600FT W INT S-20-21 & I-77,Fairfield,SC,
15211,128-00-00-009-000,CURRENT RESIDENT,PART OF FORD PLACE,Fairfield,SC,
15212,138-00-02-007-000,CURRENT RESIDENT,BURLEY DR-TRACT 10-B,Fairfield,SC,
15213,138-00-02-036-000,CURRENT RESIDENT,224 BURLEY DR,Fairfield,SC,
15214,138-00-02-035-000,CURRENT RESIDENT,TREESIDE LANE,Fairfield,SC,
15215,138-00-02-014-000,CURRENT RESIDENT,325 FREES CREEK DRIVE,Fairfield,SC,
15216,138-00-02-013-000,CURRENT RESIDENT,279 BURLEY DR,Fairfield,SC,
15217,138-00-02-012-000,CURRENT RESIDENT,345 BURLEY DRIVE TRACT 4,Fairfield,SC,
15218,138-00-02-006-000,CURRENT RESIDENT,TRACTS 8 & 9-CHARLES H BURLEY EST,Fairfield,SC,
15219,138-00-02-034-000,CURRENT RESIDENT,TREESIDE LANE,Fairfield,SC,
15220,138-00-02-008-000,CURRENT RESIDENT,TREESIDE LANE,Fairfield,SC,
15221,130-00-00-013-000,CURRENT RESIDENT,8 SPINNER DR,Fairfield,SC,
15222,172-00-00-058-000,CURRENT RESIDENT,7600FT S INT S-20-3 & S- 20-258 BOT,Fairfield,SC,
15223,172-00-00-045-000,CURRENT RESIDENT,7700FT S OF INT S-20-3 & S-20-258,Fairfield,SC,
15224,172-00-00-047-000,CURRENT RESIDENT,BLINK BONNIE ROAD,Fairfield,SC,
15225,172-00-00-046-000,CURRENT RESIDENT,7700FT S INT S-20-3 & S- 20-258 W,Fairfield,SC,
15226,172-00-00-051-000,CURRENT RESIDENT,1027 BLINK BONNIE ROAD,Fairfield,SC,
15227,172-00-00-071-000,CURRENT RESIDENT,4200FT NW INT S-20-43 & S-20-258 W,Fairfield,SC,
15229,134-00-00-001-000,CURRENT RESIDENT,1300FT SW INT S-20-101 & S-20-151,Fairfield,SC,
15230,158-00-02-062-000,CURRENT RESIDENT,SC-213,Fairfield,SC,
15231,158-00-02-045-000,CURRENT RESIDENT,SHADY LANE,Fairfield,SC,
15232,158-00-02-048-000,CURRENT RESIDENT,12574 STATE HWY 213,Fairfield,SC,
15233,158-00-02-049-000,CURRENT RESIDENT,SC-213,Fairfield,SC,
15234,158-00-02-074-000,CURRENT RESIDENT,SC-213,Fairfield,SC,
15235,158-00-02-075-000,CURRENT RESIDENT,12202 STATE HWY 213,Fairfield,SC,
15236,158-00-02-076-000,CURRENT RESIDENT,12186 STATE HWY 213,Fairfield,SC,
15237,158-00-02-077-000,CURRENT RESIDENT,SC-213,Fairfield,SC,
15238,158-00-02-078-000,CURRENT RESIDENT,11922 STATE HWY 213 PARCEL 1,Fairfield,SC,
15239,158-00-04-093-000,CURRENT RESIDENT,ST HWY 213,Fairfield,SC,
15240,158-00-04-091-000,CURRENT RESIDENT,ST HWY 213 & ST BARNABUS CHURCH RD,Fairfield,SC,
15241,158-00-02-073-000,CURRENT RESIDENT,SC-213,Fairfield,SC,
15242,158-00-02-051-000,CURRENT RESIDENT,12504 STATE HWY 213,Fairfield,SC,
15243,158-00-02-050-000,CURRENT RESIDENT,12540 STATE HWY 213 SHERIFFS SUB STATION,Fairfield,SC,
15244,149-00-00-015-000,CURRENT RESIDENT,3055 OLD 21,Fairfield,SC,
15245,130-00-00-012-000,CURRENT RESIDENT,US HWY 21 S,Fairfield,SC,
15246,149-00-00-001-000,CURRENT RESIDENT,INT S-20-21 & US-21,Fairfield,SC,
15247,149-00-00-002-000,CURRENT RESIDENT,3950 OLD 21,Fairfield,SC,
15248,170-00-00-004-000,CURRENT RESIDENT,RUFF NO 5,Fairfield,SC,
15249,170-00-00-160-000,CURRENT RESIDENT,223 WELDON LANE,Fairfield,SC,
15250,170-00-00-017-000,CURRENT RESIDENT,TR 7 OF HENRY WELDON EST,Fairfield,SC,
15251,170-00-00-012-000,CURRENT RESIDENT,43 WELDON LANE,Fairfield,SC,
15252,170-00-00-013-000,CURRENT RESIDENT,95 WELDON LANE,Fairfield,SC,
15253,170-00-00-084-000,CURRENT RESIDENT,FAIRCLOTH NO 1,Fairfield,SC,
15254,181-00-05-019-000,CURRENT RESIDENT,GREENBRIER MOSSYDALE & PEACH RDS,Fairfield,SC,
15255,181-00-05-002-000,CURRENT RESIDENT,373 GREENBRIER MOSSYDALE RD,Fairfield,SC,
15256,181-00-05-005-000,CURRENT RESIDENT,501 GREENBRIER MOSSYDALE ROAD,Fairfield,SC,
15257,181-00-05-004-000,CURRENT RESIDENT,HUNGRY HOLLOW RD,Fairfield,SC,
15258,181-00-05-003-000,CURRENT RESIDENT,HUNGRY HOLLOW & GREENBRIER MOSSYDAL,Fairfield,SC,
15259,189-00-08-052-000,CURRENT RESIDENT,CENTERVILLE ROAD,Fairfield,SC,
15260,189-00-08-046-000,CURRENT RESIDENT,68 BRANHAM LANE,Fairfield,SC,
15261,192-00-00-006-000,CURRENT RESIDENT,TRACT 289 PART OF CVNPA TRACT,Fairfield,SC,
15262,192-00-00-026-000,CURRENT RESIDENT,SC-HWY 213 (PART OF THE MAYO PLACE),Fairfield,SC,
15263,192-00-00-010-000,CURRENT RESIDENT,SC-HWY 213 (PART OF THE MAYO PLACE),Fairfield,SC,
15264,193-00-01-005-000,CURRENT RESIDENT,SC-213,Fairfield,SC,
15265,192-00-00-005-000,CURRENT RESIDENT,SC-213,Fairfield,SC,
15267,158-00-01-032-000,CURRENT RESIDENT,BUFFERS 2 & 3 MONTICELLO BAY,Fairfield,SC,
15268,158-00-01-029-000,CURRENT RESIDENT,HARBOR POINT DR LOT 27,Fairfield,SC,
15269,186-01-07-008-000,CURRENT RESIDENT,HOOD ROAD,Fairfield,SC,
15270,158-03-01-038-000,CURRENT RESIDENT,8002 & 7980 ST HWY 215 S,Fairfield,SC,
15271,158-03-01-064-000,CURRENT RESIDENT,LAKEVIEW DR,Fairfield,SC,
15272,158-03-01-070-000,CURRENT RESIDENT,8144 STATE HWY 215 SOUTH,Fairfield,SC,
15273,176-01-01-007-000,CURRENT RESIDENT,8340 STATE HWY 215 SOUTH,Fairfield,SC,
15274,176-01-01-005-000,CURRENT RESIDENT,74 BUTTERCUP LANE,Fairfield,SC,
15275,176-01-01-004-000,CURRENT RESIDENT,50 BUTTERCUP LANE,Fairfield,SC,
15276,176-01-01-002-000,CURRENT RESIDENT,84 BLACKSMITH LANE,Fairfield,SC,
15277,176-01-01-015-000,CURRENT RESIDENT,SC-215 S,Fairfield,SC,
15278,176-01-03-029-000,CURRENT RESIDENT,8377 STATE HWY 215 SOUTH,Fairfield,SC,
15279,176-01-03-085-000,CURRENT RESIDENT,SC-215 S,Fairfield,SC,
15280,176-03-02-067-000,CURRENT RESIDENT,ST HWY 215,Fairfield,SC,
15281,176-03-01-034-000,CURRENT RESIDENT,83 STRAIGHT SHOT RD,Fairfield,SC,
15282,176-03-01-033-000,CURRENT RESIDENT,127 STRAIGHT SHOT RD,Fairfield,SC,
15283,176-03-01-042-000,CURRENT RESIDENT,189 CALICO FARM RD,Fairfield,SC,
15284,176-03-01-041-000,CURRENT RESIDENT,CALICO FARM RD,Fairfield,SC,
15285,176-03-01-044-000,CURRENT RESIDENT,46 INDEPENDENCE DR,Fairfield,SC,
15286,176-03-01-045-000,CURRENT RESIDENT,OFF SC-215 S,Fairfield,SC,
15287,176-03-02-072-000,CURRENT RESIDENT,SC-215 S,Fairfield,SC,
15288,193-00-02-008-000,CURRENT RESIDENT,3612 ST BARNABAS CHURCH RD,Fairfield,SC,
15289,193-00-05-002-000,CURRENT RESIDENT,140 & 142 FIRETOWER CR (RECYCLE C,Fairfield,SC,
15290,209-00-00-004-000,CURRENT RESIDENT,6400FT S HWY 215/HWY 358 S SIDE HWY,Fairfield,SC,
15291,209-00-00-008-000,CURRENT RESIDENT,JOHNSON,Fairfield,SC,
15292,210-00-01-007-000,CURRENT RESIDENT,FISH HOOK RD,Fairfield,SC,
15293,193-00-03-007-000,CURRENT RESIDENT,ST BARNABUS CHURCH RD,Fairfield,SC,
15294,195-00-03-072-000,CURRENT RESIDENT,3853 ESTES LANE,Fairfield,SC,
15295,212-00-00-014-000,CURRENT RESIDENT,ESTES LANE,Fairfield,SC,
15296,212-00-00-033-000,CURRENT RESIDENT,TRACTS A & B,Fairfield,SC,
15297,212-00-00-030-000,CURRENT RESIDENT,1207 ESTES LANE,Fairfield,SC,
